S_INFO_WINDCODE,S_INFO_COMPNAME,INDUSTRIESALIAS,INDUSTRIESNAME,INDUSTRIESCODE,REPORT_PERIOD,S_FA_EBT_TTM,ENTRY_DT,REMOVE_DT
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20080630,14046398.01,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20080331,33993337.12,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20071231,41363802.44,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20070930,-44055848.05,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20070630,-25810923.74,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20070331,23072552.48,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20061231,30569845.27,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20060930,22917742.76,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20060630,16568561.97,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20060331,28064395.91,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20051231,28828981.28,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20050930,35037684.6,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20050630,64572371.18,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20050331,72230543.08,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20041231,81421891.98,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20040930,100441927.62,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20040630,101320870.26,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20040331,98537004.44,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20031231,95065150.86,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20030930,94084033.01,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20030630,97131877.31,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20030331,92086197.65,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20021231,86962120.01,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20020930,76065951.51,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20020630,60302337.65,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20020331,81562987.09,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20011231,81562987.09,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20010930,89606414.44,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20010630,107561233.22,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20001231,89606414.44,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,20000630,84228858.59,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,19991231,76229813.3,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,19990630,65421362.3,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,19981231,58277115.99,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,19980630,56374683.81,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,19971231,56374683.81,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,19961231,36371090.27,19981210,
600191.SH,包头华资实业股份有限公司,110504,其他农产品加工,7601050300000000,19951231,28068144.24,19981210,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20230331,618149446.16,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20221231,626533491.12,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20220930,527460615.42,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20220630,574966694.97,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20220331,627053320.26,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20211231,669209409.26,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20210930,549709828.3,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20210630,516261545.23,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20210331,587133478.83,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20201231,535997746.02,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20200930,593321315.74,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20200630,573478618.74,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20200331,395667595.8,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20191231,344095357.47,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20190930,418678699.0,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20190630,474026855.68,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20190331,471408285.64,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20181231,521040414.8,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20180930,591435845.27,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20180630,587030506.31,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20180331,549127842.79,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20171231,494614242.3,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20170930,494029127.12,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20170630,412813926.25,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20170331,416019655.28,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20161231,427539051.09,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20160930,324968552.76,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20160630,324531100.38,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20160331,307775307.85,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20151231,336096066.45,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20150930,337828192.57,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20150630,334489683.95,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20150331,337902146.95,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20141231,332277617.95,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20140930,267960537.17,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20140630,257759124.23,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20140331,265128400.67,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20131231,297543691.93,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20130930,299950697.88,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20130630,310463213.92,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20130331,307156679.84,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20121231,290173281.41,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20120930,489537932.06,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20120630,504196975.92,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20120331,536667622.83,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20111231,545932295.34,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20110930,420637348.43,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20110630,377644655.31,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20110331,403919493.69,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20101231,401759957.74,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20100930,367193433.69,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20100630,358932511.19,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20100331,335591841.93,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20091231,311851193.73,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20090930,332464648.82,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20090630,300313044.13,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20090331,291220288.35,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20081231,220213726.86,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20080930,230708786.3,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20080630,276010502.73,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20080331,229638603.79,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20071231,212067559.28,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20070930,184037125.61,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20070630,160507654.22,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20070331,160467046.4,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20061231,160234604.3,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20060930,168262141.76,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20060630,115154484.53,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20060331,97966570.67,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20051231,88518344.12,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20050930,62792248.9,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20050630,65116571.54,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20050331,69326544.49,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20041231,74052999.92,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20040930,93687778.12,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20040630,86325218.31,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20040331,49008202.55,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20031231,31417696.61,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20030930,-25734621.52,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20030630,-10133587.93,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20030331,27334425.83,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20021231,27282644.15,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20020930,86971353.86,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20020630,92811974.56,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20020331,86971353.86,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20011231,86971353.86,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20010630,86929467.28,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20001231,91371679.66,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,20000630,74795945.6,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,19991231,111867871.63,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,19990630,73629675.19,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,19981231,73629675.19,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,19971231,75416841.85,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,19961231,37076863.11,19990107,
600195.SH,中牧实业股份有限公司,110801,动物保健Ⅲ,7601070100000000,19951231,40894744.67,19990107,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20230331,278547235.35,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20221231,245584557.69,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20220930,194272306.01,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20220630,260242568.59,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20220331,257429342.2,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20211231,413274527.76,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20210930,580601174.0,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20210630,541208975.6,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20210331,546287686.85,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20201231,476214969.38,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20200930,336892092.01,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20200630,284776715.27,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20200331,249322562.7,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20191231,253504108.28,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20190930,361100531.51,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20190630,652824364.04,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20190331,724195221.37,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20181231,889300384.43,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20180930,1009457112.9,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20180630,987126358.95,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20180331,1064915333.3,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20171231,1025367928.13,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20170930,1016257433.21,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20170630,899055204.65,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20170331,864275559.33,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20161231,779540246.38,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20160930,687126334.45,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20160630,631097536.34,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20160331,622564308.6,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20151231,593548597.44,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20150930,594215461.54,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20150630,527526328.01,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20150331,517240559.79,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20141231,482965251.26,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20140930,405351374.1,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20140630,357780372.39,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20140331,321392278.93,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20131231,299873626.39,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20130930,288807717.18,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20130630,264593077.33,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20130331,234022104.29,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20121231,153845790.34,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20120930,197650596.68,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20120630,177729208.94,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20120331,177355982.95,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20111231,170947126.93,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20110930,122716669.98,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20110630,139657588.47,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20110331,149614707.79,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20101231,131894484.51,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20100930,148107567.51,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20100630,119600468.38,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20100331,105266845.88,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20091231,96506731.24,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20090930,75231390.34,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20090630,78331673.39,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20090331,81794634.48,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20081231,102790852.72,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20080930,134371672.98,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20080630,151315468.99,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20080331,163647586.94,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20071231,134071914.31,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20070930,100162604.39,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20070630,78819540.06,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20070331,67944634.33,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20061231,56915781.7,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20060930,41675362.07,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20060630,35487933.24,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20060331,27847184.37,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20051231,27984970.73,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20050930,30488751.3,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20050630,36381874.47,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20050331,43616566.0,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20041231,44464974.65,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20040930,58412830.28,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20040630,55267487.24,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20040331,46977564.0,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20031231,43246980.76,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20030930,47119321.22,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20030630,40033645.58,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20030331,45600350.33,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20021231,44957011.37,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20020930,14543997.8,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20020630,23850701.7,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20020331,14543997.8,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20011231,14543997.8,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20010630,23696032.92,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20001231,30409575.03,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,20000630,35492853.14,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,19991231,35922100.8,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,19990630,27156540.84,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,19981231,27156540.84,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,19971231,25861095.74,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,19961231,23557477.13,19980115,
600201.SH,金宇生物技术股份有限公司,110801,动物保健Ⅲ,7601070100000000,19951231,21228914.82,19980115,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20230331,401289462.44,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20221231,241854612.27,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20220930,-20493654.93,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20220630,81397229.63,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20220331,428800399.0,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20211231,328088318.67,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20210930,306166906.71,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20210630,329692291.11,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20210331,462030514.94,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20201231,411083390.42,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20200930,435558513.25,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20200630,396583519.26,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20200331,203793790.12,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20191231,194332831.82,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20190930,107706330.85,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20190630,105441471.07,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20190331,72538866.29,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20181231,97119614.76,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20180930,135763435.4,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20180630,119012181.83,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20180331,100733818.33,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20171231,88231950.57,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20170930,120977674.71,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20170630,115165929.44,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20170331,112765913.54,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20161231,56197101.98,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20160930,26004331.47,20170522,
600251.SH,新疆冠农股份有限公司,110501,果蔬加工,7601050100000000,20160630,43982685.9,20170522,
